,Point,EndPointFrequency,StartPointFrequency,Latitude,Longitude,PointCounts,TotPct,StartPct,EndPct
16282,"(55.82723, 9.25325)",1,2,55.82723,9.25325,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16283,"(56.19225, 13.52206)",1,1,56.19225,13.52206,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16284,"(53.56893, -2.43032)",1,3,53.56893,-2.43032,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16285,"(51.51262, -0.11553)",1,1,51.51262,-0.11553,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16286,"(56.19068, 15.56892)",1,1,56.19068,15.56892,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16287,"(56.04303, 12.69509)",1,6,56.04303,12.69509,7,0.0031591156281450127,0.0046886721680420105,0.0010682277034172604
16288,"(56.66309, 23.8106)",1,1,56.66309,23.8106,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16289,"(58.5816, 16.25137)",1,1,58.5816,16.25137,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16290,"(53.08098, -1.39526)",1,1,53.08098,-1.39526,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16291,"(53.48269, -1.59094)",1,1,53.48269,-1.59094,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16292,"(58.40938, 24.66071)",1,1,58.40938,24.66071,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16293,"(54.67365, 25.08083)",1,2,54.67365,25.08083,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16294,"(53.53732, -0.65414)",1,1,53.53732,-0.65414,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16295,"(53.45838, -6.20791)",1,1,53.45838,-6.20791,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16296,"(53.62758, -0.21891)",1,2,53.62758,-0.21891,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16297,"(53.51855, -1.45007)",1,1,53.51855,-1.45007,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16298,"(51.57411, 5.11794)",1,7,51.57411,5.11794,8,0.003610417860737157,0.005470117529382345,0.0010682277034172604
16299,"(56.18057, 15.00314)",1,2,56.18057,15.00314,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16300,"(51.14106, 4.18764)",1,2,51.14106,4.18764,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16301,"(52.66856, -8.55429)",1,2,52.66856,-8.55429,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16302,"(50.80181, -0.86036)",1,1,50.80181,-0.86036,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16303,"(58.94324, 11.17063)",1,1,58.94324,11.17063,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16304,"(45.76617, 4.94365)",1,1,45.76617,4.94365,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16305,"(48.02991, 17.32173)",1,1,48.02991,17.32173,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16306,"(56.14331, 13.50918)",1,1,56.14331,13.50918,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16307,"(51.26448, 1.03193)",1,1,51.26448,1.03193,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16308,"(52.06326, 1.12267)",1,1,52.06326,1.12267,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16309,"(57.96356, 12.13357)",1,1,57.96356,12.13357,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16310,"(59.12424, 15.1322)",1,1,59.12424,15.1322,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16311,"(53.53314, -1.14189)",1,1,53.53314,-1.14189,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16312,"(57.94311, 12.53475)",1,1,57.94311,12.53475,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16313,"(51.296, 4.25257)",1,1,51.296,4.25257,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16314,"(49.35395, 7.17958)",1,1,49.35395,7.17958,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16315,"(53.34807, -6.26234)",1,1,53.34807,-6.26234,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16316,"(55.36274, 11.24681)",1,2,55.36274,11.24681,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16317,"(61.19831, 28.77656)",1,1,61.19831,28.77656,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16318,"(49.09082, 0.60625)",1,1,49.09082,0.60625,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16319,"(52.08413, 7.48056)",1,2,52.08413,7.48056,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16320,"(50.41627, 6.00543)",1,1,50.41627,6.00543,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16321,"(56.4314, 9.07693)",1,1,56.4314,9.07693,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16322,"(53.15604, 23.18376)",1,1,53.15604,23.18376,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16323,"(50.79017, -3.65192)",1,1,50.79017,-3.65192,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16324,"(54.96325919, -5.01617295)",1,2,54.96325919,-5.01617295,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16325,"(55.73583, 9.12288)",1,2,55.73583,9.12288,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16326,"(56.19357, 15.6597)",1,1,56.19357,15.6597,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16327,"(51.10277, 3.44397)",1,1,51.10277,3.44397,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16328,"(51.23658, 6.05462)",1,1,51.23658,6.05462,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16329,"(56.5588, 9.48458)",1,1,56.5588,9.48458,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16330,"(51.16853, 4.33563)",1,1,51.16853,4.33563,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16331,"(47.98167, -4.02036)",1,1,47.98167,-4.02036,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16332,"(60.99815, 24.47957)",1,3,60.99815,24.47957,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16333,"(51.70078, 4.61058)",1,14,51.70078,4.61058,15,0.0067695334888821694,0.01094023505876469,0.0010682277034172604
16334,"(57.62863, -3.12429)",1,1,57.62863,-3.12429,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16335,"(50.71552, -2.43519)",1,1,50.71552,-2.43519,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16336,"(52.06179, -0.79958)",1,1,52.06179,-0.79958,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16337,"(51.06444, 5.1526)",1,1,51.06444,5.1526,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16338,"(56.29877, 15.61855)",1,2,56.29877,15.61855,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16339,"(47.59116, 8.16815)",1,1,47.59116,8.16815,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16340,"(53.49441, -2.48944)",1,3,53.49441,-2.48944,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16341,"(55.68509, 14.22621)",1,2,55.68509,14.22621,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16342,"(51.51385, 0.41933)",1,1,51.51385,0.41933,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16343,"(53.69408, 9.7154)",1,4,53.69408,9.7154,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16344,"(52.83555, 7.13051)",1,5,52.83555,7.13051,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16345,"(51.55524, 4.62523)",1,1,51.55524,4.62523,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16346,"(58.89126, 11.88725)",1,1,58.89126,11.88725,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16347,"(57.79854, 11.91449)",1,1,57.79854,11.91449,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16348,"(44.95387, 9.71593)",1,2,44.95387,9.71593,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16349,"(61.57464, 21.5511)",1,1,61.57464,21.5511,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16350,"(51.46998, 5.72171)",1,1,51.46998,5.72171,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16351,"(51.86802, 8.46452)",1,1,51.86802,8.46452,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16352,"(56.92566, 24.19832)",1,1,56.92566,24.19832,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16353,"(59.04126, 10.1798)",1,1,59.04126,10.1798,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16354,"(54.17238, -7.24168)",1,4,54.17238,-7.24168,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16355,"(50.9466, 3.15865)",1,1,50.9466,3.15865,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16356,"(51.54735, -0.34441)",1,1,51.54735,-0.34441,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16357,"(55.777, 13.17341)",1,1,55.777,13.17341,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16358,"(60.13968, -1.27553)",1,2,60.13968,-1.27553,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16359,"(59.33672, 5.30217)",1,1,59.33672,5.30217,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16360,"(51.39918, -0.08649)",1,1,51.39918,-0.08649,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16361,"(57.8125, 27.0428)",1,2,57.8125,27.0428,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16362,"(51.56387, -0.50338)",1,2,51.56387,-0.50338,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16363,"(50.87733, 5.70488)",1,1,50.87733,5.70488,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16364,"(53.51618, -2.47605)",1,1,53.51618,-2.47605,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16365,"(55.06864, 9.37657)",1,1,55.06864,9.37657,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16366,"(51.06174, 2.68012)",1,2,51.06174,2.68012,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16367,"(51.78999, 0.13295)",1,3,51.78999,0.13295,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16368,"(51.547, -0.07568)",1,1,51.547,-0.07568,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16369,"(54.9024, -1.38658)",1,1,54.9024,-1.38658,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16370,"(53.04461, -2.19804)",1,1,53.04461,-2.19804,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16371,"(51.58015, 0.08838)",1,1,51.58015,0.08838,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16372,"(58.63387, 13.42807)",1,24,58.63387,13.42807,25,0.011282555814803617,0.018754688672168042,0.0010682277034172604
16373,"(51.93307, 4.8448)",1,1,51.93307,4.8448,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16374,"(39.99329, -3.59323)",1,1,39.99329,-3.59323,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16375,"(47.73433, -3.36985)",1,1,47.73433,-3.36985,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16376,"(53.09246, -2.438)",1,1,53.09246,-2.438,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16377,"(56.1939, 12.98971)",1,1,56.1939,12.98971,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16378,"(48.47267, 10.85873)",1,1,48.47267,10.85873,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16379,"(53.2537, -4.30712)",1,1,53.2537,-4.30712,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16380,"(51.23421, -1.14023)",1,1,51.23421,-1.14023,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16381,"(57.66338, 11.89473)",1,1,57.66338,11.89473,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16382,"(57.0532, 12.35021)",1,1,57.0532,12.35021,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16383,"(51.38698, 6.72157)",1,1,51.38698,6.72157,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16384,"(55.74123, 24.39414)",1,1,55.74123,24.39414,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16385,"(45.5907, 9.38729)",1,1,45.5907,9.38729,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16386,"(50.37234, -4.14168)",1,1,50.37234,-4.14168,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16387,"(55.85263, -4.31846)",1,1,55.85263,-4.31846,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16388,"(53.75477, -0.33221)",1,1,53.75477,-0.33221,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16389,"(53.43336, -2.3852)",1,3,53.43336,-2.3852,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16390,"(53.70836, -6.36725)",1,3,53.70836,-6.36725,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16391,"(55.83867, -4.16817)",1,1,55.83867,-4.16817,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16392,"(51.0772, -1.29592)",1,1,51.0772,-1.29592,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16393,"(50.85188, 10.95643)",1,1,50.85188,10.95643,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16394,"(52.23709, 5.48149)",1,8,52.23709,5.48149,9,0.004061720093329301,0.006251562890722681,0.0010682277034172604
16395,"(55.78317, -4.05136)",1,1,55.78317,-4.05136,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16396,"(51.50037, 4.30254)",1,37,51.50037,4.30254,38,0.017149484838501497,0.028913478369592398,0.0010682277034172604
16397,"(54.93169, -2.96476)",1,2,54.93169,-2.96476,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16398,"(53.0031, -2.27434)",1,1,53.0031,-2.27434,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16399,"(48.43197, 10.86208)",1,2,48.43197,10.86208,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16400,"(58.60759, 16.17594)",1,1,58.60759,16.17594,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16401,"(53.48449, -2.59751)",1,2,53.48449,-2.59751,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16402,"(62.42332, 22.20663)",1,1,62.42332,22.20663,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16403,"(51.25961, 4.21961)",1,7,51.25961,4.21961,8,0.003610417860737157,0.005470117529382345,0.0010682277034172604
16404,"(52.53698, 5.54242)",1,1,52.53698,5.54242,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16405,"(53.12377, -1.23666)",1,3,53.12377,-1.23666,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16406,"(51.62918, -0.75053)",1,1,51.62918,-0.75053,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16407,"(54.97983, -2.08354)",1,1,54.97983,-2.08354,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16408,"(51.90046, 4.31464)",1,3,51.90046,4.31464,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16409,"(51.56211, -0.22097)",1,1,51.56211,-0.22097,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16410,"(58.45189, 5.99205)",1,1,58.45189,5.99205,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16411,"(52.13316, 0.30471)",1,1,52.13316,0.30471,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16412,"(62.25453, 5.47443)",1,1,62.25453,5.47443,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16413,"(45.75542, 11.77742)",1,1,45.75542,11.77742,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16414,"(57.29317, 13.55226)",1,1,57.29317,13.55226,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16415,"(58.29672, 12.31814)",1,1,58.29672,12.31814,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16416,"(54.52597, -6.20754)",1,3,54.52597,-6.20754,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16417,"(53.0177, -1.32456)",1,4,53.0177,-1.32456,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16418,"(49.76838, 8.38131)",1,8,49.76838,8.38131,9,0.004061720093329301,0.006251562890722681,0.0010682277034172604
16419,"(51.79941, -2.2804)",1,1,51.79941,-2.2804,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16420,"(61.18701, 26.06463)",1,1,61.18701,26.06463,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16421,"(52.76163, -1.29935)",1,3,52.76163,-1.29935,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16422,"(53.76591, -1.74917)",1,5,53.76591,-1.74917,6,0.0027078133955528677,0.003907226806701676,0.0010682277034172604
16423,"(52.30387, 7.96253)",1,2,52.30387,7.96253,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16424,"(53.79303, -1.43289)",1,1,53.79303,-1.43289,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16425,"(60.41309, 22.32689)",1,4,60.41309,22.32689,5,0.002256511162960723,0.0031257814453613405,0.0010682277034172604
16426,"(57.70512, 11.99442)",1,1,57.70512,11.99442,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16427,"(53.00129, 6.5734)",1,1,53.00129,6.5734,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16428,"(51.54696, -0.10474)",1,1,51.54696,-0.10474,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16429,"(51.38247, 6.70062)",1,1,51.38247,6.70062,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16430,"(53.42102, -2.44268)",1,8,53.42102,-2.44268,9,0.004061720093329301,0.006251562890722681,0.0010682277034172604
16431,"(51.66917, -3.19391)",1,1,51.66917,-3.19391,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16432,"(51.77144, -0.43839)",1,1,51.77144,-0.43839,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16433,"(51.39692, -3.25722)",1,1,51.39692,-3.25722,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16434,"(53.31476, -3.50994)",1,1,53.31476,-3.50994,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16435,"(53.86939, -1.89432)",1,2,53.86939,-1.89432,3,0.0013539066977764338,0.0015628907226806702,0.0010682277034172604
16436,"(52.97697, 5.89547)",1,1,52.97697,5.89547,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16437,"(52.24907, 8.69532)",1,1,52.24907,8.69532,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16438,"(51.59745, 5.02833)",1,1,51.59745,5.02833,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16439,"(56.58691, 15.42313)",1,1,56.58691,15.42313,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16440,"(52.9627, -1.35664)",1,3,52.9627,-1.35664,4,0.0018052089303685786,0.0023443360840210052,0.0010682277034172604
16441,"(53.31356, -2.71493)",1,1,53.31356,-2.71493,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16442,"(51.35192, 0.76036)",1,1,51.35192,0.76036,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
16443,"(53.80017, 10.33767)",1,1,53.80017,10.33767,2,0.0009026044651842893,0.0007814453613403351,0.0010682277034172604
